tile_id,image_path,status
s200_x254624.835_y3365275.528,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254624.835_y3365275.528.png,ok
s200_x254624.835_y3365425.528,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254624.835_y3365425.528.png,ok
s200_x254624.835_y3365575.528,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254624.835_y3365575.528.png,ok
s200_x254624.835_y3365725.528,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254624.835_y3365725.528.png,ok
s80_x254642.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365053.601.png,ok
s80_x254642.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365113.601.png,ok
s80_x254642.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365173.601.png,ok
s80_x254642.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365233.601.png,ok
s80_x254642.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365293.601.png,ok
s80_x254642.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365353.601.png,ok
s80_x254642.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365413.601.png,ok
s80_x254642.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365473.601.png,ok
s80_x254642.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365533.601.png,ok
s80_x254642.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365593.601.png,ok
s80_x254642.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254642.800_y3365653.601.png,ok
s80_x254702.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365053.601.png,ok
s80_x254702.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365113.601.png,ok
s80_x254702.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365173.601.png,ok
s80_x254702.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365233.601.png,ok
s80_x254702.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365293.601.png,ok
s80_x254702.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365353.601.png,ok
s80_x254702.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365413.601.png,ok
s80_x254702.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365473.601.png,ok
s80_x254702.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365533.601.png,ok
s80_x254702.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365593.601.png,ok
s80_x254702.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254702.800_y3365653.601.png,ok
s80_x254762.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365053.601.png,ok
s80_x254762.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365113.601.png,ok
s80_x254762.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365173.601.png,ok
s80_x254762.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365233.601.png,ok
s80_x254762.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365293.601.png,ok
s80_x254762.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365353.601.png,ok
s80_x254762.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365413.601.png,ok
s80_x254762.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365473.601.png,ok
s80_x254762.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365533.601.png,ok
s80_x254762.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365593.601.png,ok
s80_x254762.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254762.800_y3365653.601.png,ok
s80_x254822.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365053.601.png,ok
s80_x254822.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365113.601.png,ok
s80_x254822.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365173.601.png,ok
s80_x254822.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365233.601.png,ok
s80_x254822.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365293.601.png,ok
s80_x254822.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365353.601.png,ok
s80_x254822.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365413.601.png,ok
s80_x254822.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365473.601.png,ok
s80_x254822.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365533.601.png,ok
s80_x254822.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365593.601.png,ok
s80_x254822.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254822.800_y3365653.601.png,ok
s80_x254882.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365053.601.png,ok
s80_x254882.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365113.601.png,ok
s80_x254882.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365173.601.png,ok
s80_x254882.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365233.601.png,ok
s80_x254882.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365293.601.png,ok
s80_x254882.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365353.601.png,ok
s80_x254882.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365413.601.png,ok
s80_x254882.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365473.601.png,ok
s80_x254882.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365533.601.png,ok
s80_x254882.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365593.601.png,ok
s80_x254882.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254882.800_y3365653.601.png,ok
s80_x254942.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365053.601.png,ok
s80_x254942.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365113.601.png,ok
s80_x254942.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365173.601.png,ok
s80_x254942.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365233.601.png,ok
s80_x254942.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365293.601.png,ok
s80_x254942.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365353.601.png,ok
s80_x254942.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365413.601.png,ok
s80_x254942.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365473.601.png,ok
s80_x254942.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365533.601.png,ok
s80_x254942.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365593.601.png,ok
s80_x254942.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254942.800_y3365653.601.png,ok
s80_x255002.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365053.601.png,ok
s80_x255002.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365113.601.png,ok
s80_x255002.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365173.601.png,ok
s80_x255002.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365233.601.png,ok
s80_x255002.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365293.601.png,ok
s80_x255002.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365353.601.png,ok
s80_x255002.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365413.601.png,ok
s80_x255002.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365473.601.png,ok
s80_x255002.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365533.601.png,ok
s80_x255002.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365593.601.png,ok
s80_x255002.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255002.800_y3365653.601.png,ok
s80_x255062.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365053.601.png,ok
s80_x255062.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365113.601.png,ok
s80_x255062.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365173.601.png,ok
s80_x255062.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365233.601.png,ok
s80_x255062.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365293.601.png,ok
s80_x255062.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365353.601.png,ok
s80_x255062.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365413.601.png,ok
s80_x255062.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365473.601.png,ok
s80_x255062.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365533.601.png,ok
s80_x255062.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365593.601.png,ok
s80_x255062.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255062.800_y3365653.601.png,ok
s80_x255122.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365053.601.png,ok
s80_x255122.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365113.601.png,ok
s80_x255122.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365173.601.png,ok
s80_x255122.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365233.601.png,ok
s80_x255122.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365293.601.png,ok
s80_x255122.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365353.601.png,ok
s80_x255122.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365413.601.png,ok
s80_x255122.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365473.601.png,ok
s80_x255122.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365533.601.png,ok
s80_x255122.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365593.601.png,ok
s80_x255122.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255122.800_y3365653.601.png,ok
s80_x255182.800_y3365053.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365053.601.png,ok
s80_x255182.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365113.601.png,ok
s80_x255182.800_y3365173.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365173.601.png,ok
s80_x255182.800_y3365233.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365233.601.png,ok
s80_x255182.800_y3365293.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365293.601.png,ok
s80_x255182.800_y3365353.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365353.601.png,ok
s80_x255182.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365413.601.png,ok
s80_x255182.800_y3365473.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365473.601.png,ok
s80_x255182.800_y3365533.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365533.601.png,ok
s80_x255182.800_y3365593.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365593.601.png,ok
s80_x255182.800_y3365653.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255182.800_y3365653.601.png,ok
s120_x254662.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365073.601.png,ok
s120_x254662.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365163.601.png,ok
s120_x254662.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365253.601.png,ok
s120_x254662.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365343.601.png,ok
s120_x254662.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365433.601.png,ok
s120_x254662.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365523.601.png,ok
s120_x254662.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254662.800_y3365613.601.png,ok
s120_x254752.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365073.601.png,ok
s120_x254752.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365163.601.png,ok
s120_x254752.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365253.601.png,ok
s120_x254752.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365343.601.png,ok
s120_x254752.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365433.601.png,ok
s120_x254752.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365523.601.png,ok
s120_x254752.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254752.800_y3365613.601.png,ok
s120_x254842.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365073.601.png,ok
s120_x254842.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365163.601.png,ok
s120_x254842.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365253.601.png,ok
s120_x254842.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365343.601.png,ok
s120_x254842.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365433.601.png,ok
s120_x254842.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365523.601.png,ok
s120_x254842.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254842.800_y3365613.601.png,ok
s120_x254932.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365073.601.png,ok
s120_x254932.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365163.601.png,ok
s120_x254932.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365253.601.png,ok
s120_x254932.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365343.601.png,ok
s120_x254932.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365433.601.png,ok
s120_x254932.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365523.601.png,ok
s120_x254932.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254932.800_y3365613.601.png,ok
s120_x255022.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365073.601.png,ok
s120_x255022.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365163.601.png,ok
s120_x255022.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365253.601.png,ok
s120_x255022.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365343.601.png,ok
s120_x255022.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365433.601.png,ok
s120_x255022.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365523.601.png,ok
s120_x255022.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255022.800_y3365613.601.png,ok
s120_x255112.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365073.601.png,ok
s120_x255112.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365163.601.png,ok
s120_x255112.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365253.601.png,ok
s120_x255112.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365343.601.png,ok
s120_x255112.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365433.601.png,ok
s120_x255112.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365523.601.png,ok
s120_x255112.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255112.800_y3365613.601.png,ok
s120_x255202.800_y3365073.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365073.601.png,ok
s120_x255202.800_y3365163.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365163.601.png,ok
s120_x255202.800_y3365253.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365253.601.png,ok
s120_x255202.800_y3365343.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365343.601.png,ok
s120_x255202.800_y3365433.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365433.601.png,ok
s120_x255202.800_y3365523.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365523.601.png,ok
s120_x255202.800_y3365613.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255202.800_y3365613.601.png,ok
s200_x254702.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254702.800_y3365113.601.png,ok
s200_x254702.800_y3365263.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254702.800_y3365263.601.png,ok
s200_x254702.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254702.800_y3365413.601.png,ok
s200_x254702.800_y3365563.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254702.800_y3365563.601.png,ok
s200_x254702.800_y3365713.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254702.800_y3365713.601.png,ok
s200_x254852.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254852.800_y3365113.601.png,ok
s200_x254852.800_y3365263.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254852.800_y3365263.601.png,ok
s200_x254852.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254852.800_y3365413.601.png,ok
s200_x254852.800_y3365563.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254852.800_y3365563.601.png,ok
s200_x254852.800_y3365713.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254852.800_y3365713.601.png,ok
s200_x255002.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255002.800_y3365113.601.png,ok
s200_x255002.800_y3365263.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255002.800_y3365263.601.png,ok
s200_x255002.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255002.800_y3365413.601.png,ok
s200_x255002.800_y3365563.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255002.800_y3365563.601.png,ok
s200_x255002.800_y3365713.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255002.800_y3365713.601.png,ok
s200_x255152.800_y3365113.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255152.800_y3365113.601.png,ok
s200_x255152.800_y3365263.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255152.800_y3365263.601.png,ok
s200_x255152.800_y3365413.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255152.800_y3365413.601.png,ok
s200_x255152.800_y3365563.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255152.800_y3365563.601.png,ok
s200_x255152.800_y3365713.601,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255152.800_y3365713.601.png,ok
s80_x255170.764_y3365041.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365041.700.png,ok
s80_x255170.764_y3365101.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365101.700.png,ok
s80_x255170.764_y3365161.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365161.700.png,ok
s80_x255170.764_y3365221.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365221.700.png,ok
s80_x255170.764_y3365281.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365281.700.png,ok
s80_x255170.764_y3365341.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365341.700.png,ok
s80_x255170.764_y3365401.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365401.700.png,ok
s80_x255170.764_y3365461.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365461.700.png,ok
s80_x255170.764_y3365521.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365521.700.png,ok
s80_x255170.764_y3365581.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365581.700.png,ok
s80_x255170.764_y3365641.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255170.764_y3365641.700.png,ok
s80_x255230.764_y3365041.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255230.764_y3365041.700.png,ok
s80_x255230.764_y3365101.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255230.764_y3365101.700.png,ok
s80_x255230.764_y3365161.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255230.764_y3365161.700.png,ok
s80_x255230.764_y3365221.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255230.764_y3365221.700.png,ok
s80_x255230.764_y3365281.700,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255230.764_y3365281.700.png,ok
