tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,native_width,native_height,gsd_x_m_per_px,gsd_y_m_per_px,center_x,center_y,min_x,min_y,max_x,max_y,affine
s200_x254488.610_y3366034.565,200,200.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s200_x254488.610_y3366034.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,538,216,359,359,359,359,0.5571030640668524,0.5571030640668524,254488.6099540508,3366034.565271766,254388.6099540508,3365934.565271766,254588.6099540508,3366134.565271766,"[0.5571030640668524, 0.0, 254388.6099540508, 0.0, -0.5571030640668524, 3366134.565271766]"
s200_x254638.610_y3365734.565,200,200.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s200_x254638.610_y3365734.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,808,755,359,359,359,359,0.5571030640668524,0.5571030640668524,254638.6099540508,3365734.565271766,254538.6099540508,3365634.565271766,254738.6099540508,3365834.565271766,"[0.5571030640668524, 0.0, 254538.6099540508, 0.0, -0.5571030640668524, 3365834.565271766]"
s200_x254638.610_y3365884.565,200,200.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s200_x254638.610_y3365884.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,808,486,359,359,359,359,0.5571030640668524,0.5571030640668524,254638.6099540508,3365884.565271766,254538.6099540508,3365784.565271766,254738.6099540508,3365984.565271766,"[0.5571030640668524, 0.0, 254538.6099540508, 0.0, -0.5571030640668524, 3365984.565271766]"
s200_x254638.610_y3366034.565,200,200.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s200_x254638.610_y3366034.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,808,216,359,359,359,359,0.5571030640668524,0.5571030640668524,254638.6099540508,3366034.565271766,254538.6099540508,3365934.565271766,254738.6099540508,3366134.565271766,"[0.5571030640668524, 0.0, 254538.6099540508, 0.0, -0.5571030640668524, 3366134.565271766]"
s300_x254238.610_y3365784.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254238.610_y3365784.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,0,576,539,539,539,539,0.5565862708719852,0.5565862708719852,254238.6099540508,3365784.565271766,254088.6099540508,3365634.565271766,254388.6099540508,3365934.565271766,"[0.5565862708719852, 0.0, 254088.6099540508, 0.0, -0.5565862708719852, 3365934.565271766]"
s300_x254238.610_y3366009.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254238.610_y3366009.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,0,172,539,539,539,539,0.5565862708719852,0.5565862708719852,254238.6099540508,3366009.565271766,254088.6099540508,3365859.565271766,254388.6099540508,3366159.565271766,"[0.5565862708719852, 0.0, 254088.6099540508, 0.0, -0.5565862708719852, 3366159.565271766]"
s300_x254463.610_y3365784.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254463.610_y3365784.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,404,576,539,539,539,539,0.5565862708719852,0.5565862708719852,254463.6099540508,3365784.565271766,254313.6099540508,3365634.565271766,254613.6099540508,3365934.565271766,"[0.5565862708719852, 0.0, 254313.6099540508, 0.0, -0.5565862708719852, 3365934.565271766]"
s300_x254463.610_y3366009.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254463.610_y3366009.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,404,172,539,539,539,539,0.5565862708719852,0.5565862708719852,254463.6099540508,3366009.565271766,254313.6099540508,3365859.565271766,254613.6099540508,3366159.565271766,"[0.5565862708719852, 0.0, 254313.6099540508, 0.0, -0.5565862708719852, 3366159.565271766]"
s300_x254688.610_y3365784.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254688.610_y3365784.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,808,576,539,539,539,539,0.5565862708719852,0.5565862708719852,254688.6099540508,3365784.565271766,254538.6099540508,3365634.565271766,254838.6099540508,3365934.565271766,"[0.5565862708719852, 0.0, 254538.6099540508, 0.0, -0.5565862708719852, 3365934.565271766]"
s300_x254688.610_y3366009.565,300,300.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s300_x254688.610_y3366009.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,808,172,539,539,539,539,0.5565862708719852,0.5565862708719852,254688.6099540508,3366009.565271766,254538.6099540508,3365859.565271766,254838.6099540508,3366159.565271766,"[0.5565862708719852, 0.0, 254538.6099540508, 0.0, -0.5565862708719852, 3366159.565271766]"
s80_x254656.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365662.637183411,254616.5454075462,3365622.637183411,254696.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254656.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365722.637183411,254616.5454075462,3365682.637183411,254696.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254656.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365782.637183411,254616.5454075462,3365742.637183411,254696.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254656.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365842.637183411,254616.5454075462,3365802.637183411,254696.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254656.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365902.637183411,254616.5454075462,3365862.637183411,254696.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254656.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3365962.637183411,254616.5454075462,3365922.637183411,254696.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
s80_x254656.545_y3366022.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254656.545_y3366022.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,0,324,144,144,144,144,0.5555555555555556,0.5555555555555556,254656.5454075462,3366022.637183411,254616.5454075462,3365982.637183411,254696.5454075462,3366062.637183411,"[0.5555555555555556, 0.0, 254616.5454075462, 0.0, -0.5555555555555556, 3366062.637183411]"
s80_x254716.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365662.637183411,254676.5454075462,3365622.637183411,254756.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254716.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365722.637183411,254676.5454075462,3365682.637183411,254756.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254716.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365782.637183411,254676.5454075462,3365742.637183411,254756.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254716.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365842.637183411,254676.5454075462,3365802.637183411,254756.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254716.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365902.637183411,254676.5454075462,3365862.637183411,254756.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254716.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3365962.637183411,254676.5454075462,3365922.637183411,254756.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
s80_x254716.545_y3366022.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254716.545_y3366022.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,107,324,144,144,144,144,0.5555555555555556,0.5555555555555556,254716.5454075462,3366022.637183411,254676.5454075462,3365982.637183411,254756.5454075462,3366062.637183411,"[0.5555555555555556, 0.0, 254676.5454075462, 0.0, -0.5555555555555556, 3366062.637183411]"
s80_x254776.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365662.637183411,254736.5454075462,3365622.637183411,254816.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254776.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365722.637183411,254736.5454075462,3365682.637183411,254816.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254776.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365782.637183411,254736.5454075462,3365742.637183411,254816.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254776.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365842.637183411,254736.5454075462,3365802.637183411,254816.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254776.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365902.637183411,254736.5454075462,3365862.637183411,254816.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254776.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3365962.637183411,254736.5454075462,3365922.637183411,254816.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
s80_x254776.545_y3366022.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254776.545_y3366022.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,215,324,144,144,144,144,0.5555555555555556,0.5555555555555556,254776.5454075462,3366022.637183411,254736.5454075462,3365982.637183411,254816.5454075462,3366062.637183411,"[0.5555555555555556, 0.0, 254736.5454075462, 0.0, -0.5555555555555556, 3366062.637183411]"
s80_x254836.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365662.637183411,254796.5454075462,3365622.637183411,254876.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254836.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365722.637183411,254796.5454075462,3365682.637183411,254876.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254836.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365782.637183411,254796.5454075462,3365742.637183411,254876.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254836.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365842.637183411,254796.5454075462,3365802.637183411,254876.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254836.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365902.637183411,254796.5454075462,3365862.637183411,254876.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254836.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3365962.637183411,254796.5454075462,3365922.637183411,254876.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
s80_x254836.545_y3366022.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254836.545_y3366022.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,323,324,144,144,144,144,0.5555555555555556,0.5555555555555556,254836.5454075462,3366022.637183411,254796.5454075462,3365982.637183411,254876.5454075462,3366062.637183411,"[0.5555555555555556, 0.0, 254796.5454075462, 0.0, -0.5555555555555556, 3366062.637183411]"
s80_x254896.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365662.637183411,254856.5454075462,3365622.637183411,254936.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254896.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365722.637183411,254856.5454075462,3365682.637183411,254936.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254896.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365782.637183411,254856.5454075462,3365742.637183411,254936.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254896.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365842.637183411,254856.5454075462,3365802.637183411,254936.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254896.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365902.637183411,254856.5454075462,3365862.637183411,254936.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254896.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3365962.637183411,254856.5454075462,3365922.637183411,254936.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
s80_x254896.545_y3366022.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254896.545_y3366022.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,431,324,144,144,144,144,0.5555555555555556,0.5555555555555556,254896.5454075462,3366022.637183411,254856.5454075462,3365982.637183411,254936.5454075462,3366062.637183411,"[0.5555555555555556, 0.0, 254856.5454075462, 0.0, -0.5555555555555556, 3366062.637183411]"
s80_x254956.545_y3365662.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365662.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,971,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365662.637183411,254916.5454075462,3365622.637183411,254996.5454075462,3365702.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3365702.637183411]"
s80_x254956.545_y3365722.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365722.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,863,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365722.637183411,254916.5454075462,3365682.637183411,254996.5454075462,3365762.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3365762.637183411]"
s80_x254956.545_y3365782.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365782.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,755,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365782.637183411,254916.5454075462,3365742.637183411,254996.5454075462,3365822.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3365822.637183411]"
s80_x254956.545_y3365842.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365842.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,648,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365842.637183411,254916.5454075462,3365802.637183411,254996.5454075462,3365882.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3365882.637183411]"
s80_x254956.545_y3365902.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365902.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,540,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365902.637183411,254916.5454075462,3365862.637183411,254996.5454075462,3365942.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3365942.637183411]"
s80_x254956.545_y3365962.637,80,80.0,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale_80_120_200_300/tiles_native/s80_x254956.545_y3365962.637.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-89.tif,538,432,144,144,144,144,0.5555555555555556,0.5555555555555556,254956.5454075462,3365962.637183411,254916.5454075462,3365922.637183411,254996.5454075462,3366002.637183411,"[0.5555555555555556, 0.0, 254916.5454075462, 0.0, -0.5555555555555556, 3366002.637183411]"
