query_id,tile_id,tile_size_m,source_tif,image_path,center_x,center_y,min_x,min_y,max_x,max_y,intersects_truth_radius,distance_point_to_tile_m,distance_tile_center_to_query_m,contains_query_point
q_009,s120_x254995.317_y3363945.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3363945.530.png,254995.31714087684,3363945.5298480103,254935.31714087684,3363885.5298480103,255055.31714087684,3364005.5298480103,1,17.494,93.020,0
q_009,s120_x254995.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364035.530.png,254995.31714087684,3364035.5298480103,254935.31714087684,3363975.5298480103,255055.31714087684,3364095.5298480103,1,0.000,52.951,1
q_009,s120_x254995.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364125.530.png,254995.31714087684,3364125.5298480103,254935.31714087684,3364065.5298480103,255055.31714087684,3364185.5298480103,1,42.506,114.695,0
q_009,s120_x255085.317_y3363945.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3363945.530.png,255085.31714087684,3363945.5298480103,255025.31714087684,3363885.5298480103,255145.31714087684,3364005.5298480103,1,17.494,86.552,0
q_009,s120_x255085.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364035.530.png,255085.31714087684,3364035.5298480103,255025.31714087684,3363975.5298480103,255145.31714087684,3364095.5298480103,1,0.000,40.525,1
q_009,s120_x255085.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364125.530.png,255085.31714087684,3364125.5298480103,255025.31714087684,3364065.5298480103,255145.31714087684,3364185.5298480103,1,42.506,109.514,0
q_009,s200_x254975.317_y3363895.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3363895.530.png,254975.31714087684,3363895.5298480103,254875.31714087684,3363795.5298480103,255075.31714087684,3363995.5298480103,1,27.494,146.152,0
q_009,s200_x254975.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364045.530.png,254975.31714087684,3364045.5298480103,254875.31714087684,3363945.5298480103,255075.31714087684,3364145.5298480103,1,0.000,74.913,1
q_009,s200_x255125.317_y3363895.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3363895.530.png,255125.31714087684,3363895.5298480103,255025.31714087684,3363795.5298480103,255225.31714087684,3363995.5298480103,1,27.494,149.748,0
q_009,s200_x255125.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3364045.530.png,255125.31714087684,3364045.5298480103,255025.31714087684,3363945.5298480103,255225.31714087684,3364145.5298480103,1,0.000,81.708,1
q_009,s200_x254961.579_y3363886.495,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254961.579_y3363886.495.png,254961.57889737896,3363886.4948948845,254861.57889737896,3363786.4948948845,255061.57889737896,3363986.4948948845,1,36.529,160.928,0
q_009,s200_x255111.579_y3363886.495,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255111.579_y3363886.495.png,255111.57889737896,3363886.4948948845,255011.57889737896,3363786.4948948845,255211.57889737896,3363986.4948948845,1,36.529,151.130,0
q_010,s80_x254975.317_y3364015.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364015.530.png,254975.31714087684,3364015.5298480103,254935.31714087684,3363975.5298480103,255015.31714087684,3364055.5298480103,1,40.926,87.259,0
q_010,s80_x254975.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364075.530.png,254975.31714087684,3364075.5298480103,254935.31714087684,3364035.5298480103,255015.31714087684,3364115.5298480103,1,0.000,38.769,1
q_010,s80_x254975.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364135.530.png,254975.31714087684,3364135.5298480103,254935.31714087684,3364095.5298480103,255015.31714087684,3364175.5298480103,1,0.000,50.910,1
q_010,s80_x255035.317_y3364015.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364015.530.png,255035.31714087684,3364015.5298480103,254995.31714087684,3363975.5298480103,255075.31714087684,3364055.5298480103,1,40.926,85.427,0
q_010,s80_x255035.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364075.530.png,255035.31714087684,3364075.5298480103,254995.31714087684,3364035.5298480103,255075.31714087684,3364115.5298480103,1,0.000,34.449,1
q_010,s80_x255035.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364135.530.png,255035.31714087684,3364135.5298480103,254995.31714087684,3364095.5298480103,255075.31714087684,3364175.5298480103,1,0.000,47.703,1
q_010,s80_x255095.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255095.317_y3364075.530.png,255095.31714087684,3364075.5298480103,255055.31714087684,3364035.5298480103,255135.31714087684,3364115.5298480103,1,47.364,89.835,0
q_010,s80_x255095.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255095.317_y3364135.530.png,255095.31714087684,3364135.5298480103,255055.31714087684,3364095.5298480103,255135.31714087684,3364175.5298480103,1,47.364,95.704,0
q_010,s120_x254905.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364035.530.png,254905.31714087684,3364035.5298480103,254845.31714087684,3363975.5298480103,254965.31714087684,3364095.5298480103,1,42.646,119.357,0
q_010,s120_x254905.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364125.530.png,254905.31714087684,3364125.5298480103,254845.31714087684,3364065.5298480103,254965.31714087684,3364185.5298480103,1,42.636,106.674,0
q_010,s120_x254995.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364035.530.png,254995.31714087684,3364035.5298480103,254935.31714087684,3363975.5298480103,255055.31714087684,3364095.5298480103,1,0.926,62.223,0
q_010,s120_x254995.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364125.530.png,254995.31714087684,3364125.5298480103,254935.31714087684,3364065.5298480103,255055.31714087684,3364185.5298480103,1,0.000,31.701,1
q_010,s120_x255085.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364035.530.png,255085.31714087684,3364035.5298480103,255025.31714087684,3363975.5298480103,255145.31714087684,3364095.5298480103,1,17.389,98.474,0
q_010,s120_x255085.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364125.530.png,255085.31714087684,3364125.5298480103,255025.31714087684,3364065.5298480103,255145.31714087684,3364185.5298480103,1,17.364,82.647,0
q_010,s200_x254975.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364045.530.png,254975.31714087684,3364045.5298480103,254875.31714087684,3363945.5298480103,255075.31714087684,3364145.5298480103,1,0.000,60.486,1
q_010,s200_x254975.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364195.530.png,254975.31714087684,3364195.5298480103,254875.31714087684,3364095.5298480103,255075.31714087684,3364295.5298480103,1,0.000,104.311,1
q_010,s200_x255125.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3364045.530.png,255125.31714087684,3364045.5298480103,255025.31714087684,3363945.5298480103,255225.31714087684,3364145.5298480103,1,17.364,127.937,0
q_010,s200_x255125.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3364195.530.png,255125.31714087684,3364195.5298480103,255025.31714087684,3364095.5298480103,255225.31714087684,3364295.5298480103,1,17.364,153.590,0
q_011,s80_x254915.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364075.530.png,254915.31714087684,3364075.5298480103,254875.31714087684,3364035.5298480103,254955.31714087684,3364115.5298480103,1,37.833,92.830,0
q_011,s80_x254915.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364135.530.png,254915.31714087684,3364135.5298480103,254875.31714087684,3364095.5298480103,254955.31714087684,3364175.5298480103,1,34.660,74.816,0
q_011,s80_x254915.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364195.530.png,254915.31714087684,3364195.5298480103,254875.31714087684,3364155.5298480103,254955.31714087684,3364235.5298480103,1,42.638,98.881,0
q_011,s80_x254975.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364075.530.png,254975.31714087684,3364075.5298480103,254935.31714087684,3364035.5298480103,255015.31714087684,3364115.5298480103,1,15.166,57.081,0
q_011,s80_x254975.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364135.530.png,254975.31714087684,3364135.5298480103,254935.31714087684,3364095.5298480103,255015.31714087684,3364175.5298480103,1,0.000,15.436,1
q_011,s80_x254975.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364195.530.png,254975.31714087684,3364195.5298480103,254935.31714087684,3364155.5298480103,255015.31714087684,3364235.5298480103,1,24.834,66.471,0
q_011,s80_x255035.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364075.530.png,255035.31714087684,3364075.5298480103,254995.31714087684,3364035.5298480103,255075.31714087684,3364115.5298480103,1,16.079,71.408,0
q_011,s80_x255035.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364135.530.png,255035.31714087684,3364135.5298480103,254995.31714087684,3364095.5298480103,255075.31714087684,3364175.5298480103,1,5.340,45.597,0
q_011,s80_x255035.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364195.530.png,255035.31714087684,3364195.5298480103,254995.31714087684,3364155.5298480103,255075.31714087684,3364235.5298480103,1,25.402,79.115,0
q_011,s120_x254905.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364035.530.png,254905.31714087684,3364035.5298480103,254845.31714087684,3363975.5298480103,254965.31714087684,3364095.5298480103,1,42.951,127.373,0
q_011,s120_x254905.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364125.530.png,254905.31714087684,3364125.5298480103,254845.31714087684,3364065.5298480103,254965.31714087684,3364185.5298480103,1,24.660,84.817,0
q_011,s120_x254905.317_y3364215.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364215.530.png,254905.31714087684,3364215.5298480103,254845.31714087684,3364155.5298480103,254965.31714087684,3364275.5298480103,1,34.998,119.850,0
q_011,s120_x254995.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364035.530.png,254995.31714087684,3364035.5298480103,254935.31714087684,3363975.5298480103,255055.31714087684,3364095.5298480103,1,35.166,95.316,0
q_011,s120_x254995.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364125.530.png,254995.31714087684,3364125.5298480103,254935.31714087684,3364065.5298480103,255055.31714087684,3364185.5298480103,1,0.000,7.430,1
q_011,s120_x254995.317_y3364215.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364215.530.png,254995.31714087684,3364215.5298480103,254935.31714087684,3364155.5298480103,255055.31714087684,3364275.5298480103,1,24.834,85.002,0
q_011,s120_x255085.317_y3364035.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364035.530.png,255085.31714087684,3364035.5298480103,255025.31714087684,3363975.5298480103,255145.31714087684,3364095.5298480103,1,49.856,134.708,0
q_011,s120_x255085.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364125.530.png,255085.31714087684,3364125.5298480103,255025.31714087684,3364065.5298480103,255145.31714087684,3364185.5298480103,1,35.340,95.480,0
q_011,s120_x255085.317_y3364215.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x255085.317_y3364215.530.png,255085.31714087684,3364215.5298480103,255025.31714087684,3364155.5298480103,255145.31714087684,3364275.5298480103,1,43.193,127.619,0
q_011,s200_x254975.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364045.530.png,254975.31714087684,3364045.5298480103,254875.31714087684,3363945.5298480103,255075.31714087684,3364145.5298480103,1,0.000,86.419,1
q_011,s200_x254975.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364195.530.png,254975.31714087684,3364195.5298480103,254875.31714087684,3364095.5298480103,255075.31714087684,3364295.5298480103,1,0.000,66.471,1
q_011,s200_x255125.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3364045.530.png,255125.31714087684,3364045.5298480103,255025.31714087684,3363945.5298480103,255225.31714087684,3364145.5298480103,1,35.340,159.907,0
q_011,s200_x255125.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x255125.317_y3364195.530.png,255125.31714087684,3364195.5298480103,255025.31714087684,3364095.5298480103,255225.31714087684,3364295.5298480103,1,35.340,150.068,0
q_012,s80_x254915.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364075.530.png,254915.31714087684,3364075.5298480103,254875.31714087684,3364035.5298480103,254955.31714087684,3364115.5298480103,1,47.940,102.764,0
q_012,s80_x254915.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364135.530.png,254915.31714087684,3364135.5298480103,254875.31714087684,3364095.5298480103,254955.31714087684,3364175.5298480103,1,19.467,64.056,0
q_012,s80_x254915.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254915.317_y3364195.530.png,254915.31714087684,3364195.5298480103,254875.31714087684,3364155.5298480103,254955.31714087684,3364235.5298480103,1,19.467,69.613,0
q_012,s80_x254975.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364075.530.png,254975.31714087684,3364075.5298480103,254935.31714087684,3364035.5298480103,255015.31714087684,3364115.5298480103,1,43.810,83.812,0
q_012,s80_x254975.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364135.530.png,254975.31714087684,3364135.5298480103,254935.31714087684,3364095.5298480103,255015.31714087684,3364175.5298480103,1,0.000,23.816,1
q_012,s80_x254975.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254975.317_y3364195.530.png,254975.31714087684,3364195.5298480103,254935.31714087684,3364155.5298480103,255015.31714087684,3364235.5298480103,1,0.000,36.194,1
q_012,s80_x255035.317_y3364075.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364075.530.png,255035.31714087684,3364075.5298480103,254995.31714087684,3364035.5298480103,255075.31714087684,3364115.5298480103,1,48.383,103.385,0
q_012,s80_x255035.317_y3364135.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364135.530.png,255035.31714087684,3364135.5298480103,254995.31714087684,3364095.5298480103,255075.31714087684,3364175.5298480103,1,20.533,65.048,0
q_012,s80_x255035.317_y3364195.530,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x255035.317_y3364195.530.png,255035.31714087684,3364195.5298480103,254995.31714087684,3364155.5298480103,255075.31714087684,3364235.5298480103,1,20.533,70.526,0
q_012,s120_x254905.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364125.530.png,254905.31714087684,3364125.5298480103,254845.31714087684,3364065.5298480103,254965.31714087684,3364185.5298480103,1,9.467,77.258,0
q_012,s120_x254905.317_y3364215.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254905.317_y3364215.530.png,254905.31714087684,3364215.5298480103,254845.31714087684,3364155.5298480103,254965.31714087684,3364275.5298480103,1,9.467,89.347,0
q_012,s120_x254995.317_y3364125.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364125.530.png,254995.31714087684,3364125.5298480103,254935.31714087684,3364065.5298480103,255055.31714087684,3364185.5298480103,1,0.000,39.557,1
q_012,s120_x254995.317_y3364215.530,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254995.317_y3364215.530.png,254995.31714087684,3364215.5298480103,254935.31714087684,3364155.5298480103,255055.31714087684,3364275.5298480103,1,0.000,59.824,1
q_012,s200_x254825.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254825.317_y3364195.530.png,254825.31714087684,3364195.5298480103,254725.31714087684,3364095.5298480103,254925.31714087684,3364295.5298480103,1,49.467,153.786,0
q_012,s200_x254975.317_y3364045.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364045.530.png,254975.31714087684,3364045.5298480103,254875.31714087684,3363945.5298480103,255075.31714087684,3364145.5298480103,1,13.810,113.811,0
q_012,s200_x254975.317_y3364195.530,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254975.317_y3364195.530.png,254975.31714087684,3364195.5298480103,254875.31714087684,3364095.5298480103,255075.31714087684,3364295.5298480103,1,0.000,36.194,1
q_013,s80_x254869.058_y3364444.565,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254869.058_y3364444.565.png,254869.0576404855,3364444.5652137767,254829.0576404855,3364404.5652137767,254909.0576404855,3364484.5652137767,1,17.481,72.376,0
