query_id,tile_id,tile_size_m,source_tif,image_path,center_x,center_y,min_x,min_y,max_x,max_y,coverage_ratio,intersection_area_m2,contains_query_center,valid_pixel_ratio,black_pixel_ratio,truth_quality_score,is_strict_truth,is_soft_truth
q_011,cw_s300_x254208.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254208.721_y3364777.517.png,254208.721025345556,3364777.516620819457,254058.721025345556,3364627.516620819457,254358.721025345556,3364927.516620819457,0.870173,65298.618,1,0.999805,0.000195,0.870003,1,0
q_011,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,0.755753,56712.452,1,0.999921,0.000079,0.755694,1,0
q_011,cw_s500_x254383.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364877.517.png,254383.721025345556,3364877.516620819457,254133.721025345556,3364627.516620819457,254633.721025345556,3365127.516620819457,0.654485,49113.222,1,0.999787,0.000213,0.654346,1,0
q_011,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,1.000000,75040.968,1,0.999840,0.000160,0.999840,1,0
q_012,cw_s200_x254083.721_y3364952.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254083.721_y3364952.517.png,254083.721025345556,3364952.516620819457,253983.721025345556,3364852.516620819457,254183.721025345556,3365052.516620819457,0.403468,30273.898,1,1.000000,0.000000,0.403468,1,0
q_012,cw_s300_x253983.721_y3365002.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x253983.721_y3365002.517.png,253983.721025345556,3365002.516620819457,253833.721025345556,3364852.516620819457,254133.721025345556,3365152.516620819457,0.405908,30456.955,0,1.000000,0.000000,0.405908,1,0
q_012,cw_s300_x254208.721_y3365002.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254208.721_y3365002.517.png,254208.721025345556,3365002.516620819457,254058.721025345556,3364852.516620819457,254358.721025345556,3365152.516620819457,0.812180,60941.233,1,1.000000,0.000000,0.812180,1,0
q_012,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,0.764410,57356.859,1,0.999921,0.000079,0.764350,1,0
q_012,cw_s500_x254383.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364877.517.png,254383.721025345556,3364877.516620819457,254133.721025345556,3364627.516620819457,254633.721025345556,3365127.516620819457,0.500911,37585.414,1,0.999787,0.000213,0.500804,1,0
q_012,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,1.000000,75034.115,1,0.999840,0.000160,0.999840,1,0
q_013,cw_s200_x254233.721_y3364802.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254233.721_y3364802.517.png,254233.721025345556,3364802.516620819457,254133.721025345556,3364702.516620819457,254333.721025345556,3364902.516620819457,0.502338,37700.412,1,1.000000,0.000000,0.502338,1,0
q_013,cw_s300_x254208.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254208.721_y3364777.517.png,254208.721025345556,3364777.516620819457,254058.721025345556,3364627.516620819457,254358.721025345556,3364927.516620819457,0.732892,55003.438,1,0.999805,0.000195,0.732749,1,0
q_013,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,0.508816,38186.545,1,0.999921,0.000079,0.508776,1,0
q_013,cw_s500_x254383.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364877.517.png,254383.721025345556,3364877.516620819457,254133.721025345556,3364627.516620819457,254633.721025345556,3365127.516620819457,0.915752,68727.076,1,0.999787,0.000213,0.915558,1,0
q_013,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,1.000000,75049.838,1,0.999840,0.000160,0.999840,1,0
q_014,cw_s200_x254533.721_y3364352.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254533.721_y3364352.517.png,254533.721025345556,3364352.516620819457,254433.721025345556,3364252.516620819457,254633.721025345556,3364452.516620819457,0.493102,37001.874,1,1.000000,0.000000,0.493102,1,0
q_014,cw_s300_x254433.721_y3364327.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254433.721_y3364327.517.png,254433.721025345556,3364327.516620819457,254283.721025345556,3364177.516620819457,254583.721025345556,3364477.516620819457,0.720234,54045.582,1,0.999995,0.000005,0.720230,1,0
q_014,cw_s300_x254658.721_y3364327.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254658.721_y3364327.517.png,254658.721025345556,3364327.516620819457,254508.721025345556,3364177.516620819457,254808.721025345556,3364477.516620819457,0.403728,30295.320,0,1.000000,0.000000,0.403728,1,0
q_014,cw_s500_x254383.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364127.517.png,254383.721025345556,3364127.516620819457,254133.721025345556,3363877.516620819457,254633.721025345556,3364377.516620819457,0.479943,36014.383,1,0.999922,0.000078,0.479905,1,0
q_014,cw_s500_x254383.721_y3364502.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364502.517.png,254383.721025345556,3364502.516620819457,254133.721025345556,3364252.516620819457,254633.721025345556,3364752.516620819457,0.876605,65779.489,1,0.999881,0.000119,0.876500,1,0
q_014,cw_s500_x254758.721_y3364502.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254758.721_y3364502.517.png,254758.721025345556,3364502.516620819457,254508.721025345556,3364252.516620819457,255008.721025345556,3364752.516620819457,0.479628,35990.781,0,0.999969,0.000031,0.479613,1,0
q_014,cw_s700_x254258.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364377.517.png,254258.721025345556,3364377.516620819457,253908.721025345556,3364027.516620819457,254608.721025345556,3364727.516620819457,0.870862,65348.575,1,0.999827,0.000173,0.870711,1,0
q_014,cw_s700_x254783.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254783.721_y3364377.517.png,254783.721025345556,3364377.516620819457,254433.721025345556,3364027.516620819457,255133.721025345556,3364727.516620819457,0.752507,56467.349,1,0.999831,0.000169,0.752380,1,0
q_015,cw_s200_x254833.721_y3364052.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254833.721_y3364052.517.png,254833.721025345556,3364052.516620819457,254733.721025345556,3363952.516620819457,254933.721025345556,3364152.516620819457,0.515250,38665.494,1,0.999708,0.000292,0.515100,1,0
q_015,cw_s300_x254883.721_y3364102.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254883.721_y3364102.517.png,254883.721025345556,3364102.516620819457,254733.721025345556,3363952.516620819457,255033.721025345556,3364252.516620819457,0.632780,47485.189,1,0.999805,0.000195,0.632657,1,0
q_015,cw_s500_x254758.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254758.721_y3364127.517.png,254758.721025345556,3364127.516620819457,254508.721025345556,3363877.516620819457,255008.721025345556,3364377.516620819457,0.982065,73696.324,1,0.999836,0.000164,0.981904,1,0
q_015,cw_s700_x254783.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254783.721_y3364377.517.png,254783.721025345556,3364377.516620819457,254433.721025345556,3364027.516620819457,255133.721025345556,3364727.516620819457,0.480784,36079.094,0,0.999831,0.000169,0.480703,1,0
q_016,cw_s200_x254683.721_y3364202.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254683.721_y3364202.517.png,254683.721025345556,3364202.516620819457,254583.721025345556,3364102.516620819457,254783.721025345556,3364302.516620819457,0.438698,32919.820,1,1.000000,0.000000,0.438698,1,0
q_016,cw_s200_x254683.721_y3364352.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254683.721_y3364352.517.png,254683.721025345556,3364352.516620819457,254583.721025345556,3364252.516620819457,254783.721025345556,3364452.516620819457,0.400181,30029.499,1,1.000000,0.000000,0.400181,1,0
q_016,cw_s300_x254658.721_y3364327.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254658.721_y3364327.517.png,254658.721025345556,3364327.516620819457,254508.721025345556,3364177.516620819457,254808.721025345556,3364477.516620819457,0.794614,59627.620,1,1.000000,0.000000,0.794614,1,0
q_016,cw_s500_x254758.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254758.721_y3364127.517.png,254758.721025345556,3364127.516620819457,254508.721025345556,3363877.516620819457,255008.721025345556,3364377.516620819457,0.911119,68370.113,1,0.999836,0.000164,0.910969,1,0
q_016,cw_s500_x254758.721_y3364502.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254758.721_y3364502.517.png,254758.721025345556,3364502.516620819457,254508.721025345556,3364252.516620819457,255008.721025345556,3364752.516620819457,0.563881,42313.499,1,0.999969,0.000031,0.563864,1,0
q_016,cw_s700_x254783.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254783.721_y3364377.517.png,254783.721025345556,3364377.516620819457,254433.721025345556,3364027.516620819457,255133.721025345556,3364727.516620819457,1.000000,75039.759,1,0.999831,0.000169,0.999831,1,0
q_017,cw_s200_x254233.721_y3365102.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254233.721_y3365102.517.png,254233.721025345556,3365102.516620819457,254133.721025345556,3365002.516620819457,254333.721025345556,3365202.516620819457,0.403135,30250.995,1,1.000000,0.000000,0.403135,1,0
q_017,cw_s300_x254208.721_y3365227.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254208.721_y3365227.517.png,254208.721025345556,3365227.516620819457,254058.721025345556,3365077.516620819457,254358.721025345556,3365377.516620819457,0.475487,35680.234,1,0.999985,0.000015,0.475480,1,0
q_017,cw_s300_x254433.721_y3365227.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254433.721_y3365227.517.png,254433.721025345556,3365227.516620819457,254283.721025345556,3365077.516620819457,254583.721025345556,3365377.516620819457,0.585391,43927.347,1,0.999865,0.000135,0.585312,1,0
q_017,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.880270,66054.894,1,0.999840,0.000160,0.880129,1,0
q_018,cw_s200_x254383.721_y3364952.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254383.721_y3364952.517.png,254383.721025345556,3364952.516620819457,254283.721025345556,3364852.516620819457,254483.721025345556,3365052.516620819457,0.513872,38560.398,1,1.000000,0.000000,0.513872,1,0
q_018,cw_s300_x254433.721_y3365002.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254433.721_y3365002.517.png,254433.721025345556,3365002.516620819457,254283.721025345556,3364852.516620819457,254583.721025345556,3365152.516620819457,0.879674,66009.836,1,0.999789,0.000211,0.879489,1,0
q_018,cw_s500_x254383.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364877.517.png,254383.721025345556,3364877.516620819457,254133.721025345556,3364627.516620819457,254633.721025345556,3365127.516620819457,0.986904,74056.233,1,0.999787,0.000213,0.986694,1,0
q_018,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.997851,74877.707,1,0.999840,0.000160,0.997691,1,0
q_018,cw_s700_x254783.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254783.721_y3364902.517.png,254783.721025345556,3364902.516620819457,254433.721025345556,3364552.516620819457,255133.721025345556,3365252.516620819457,0.466669,35018.383,0,0.999899,0.000101,0.466622,1,0
q_019,cw_s200_x254533.721_y3364802.517,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s200_x254533.721_y3364802.517.png,254533.721025345556,3364802.516620819457,254433.721025345556,3364702.516620819457,254633.721025345556,3364902.516620819457,0.422184,31683.512,1,0.999686,0.000314,0.422052,1,0
q_019,cw_s300_x254433.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254433.721_y3364777.517.png,254433.721025345556,3364777.516620819457,254283.721025345556,3364627.516620819457,254583.721025345556,3364927.516620819457,0.685085,51413.319,1,0.999648,0.000352,0.684844,1,0
q_019,cw_s300_x254433.721_y3365002.517,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s300_x254433.721_y3365002.517.png,254433.721025345556,3365002.516620819457,254283.721025345556,3364852.516620819457,254583.721025345556,3365152.516620819457,0.415617,31190.645,1,0.999789,0.000211,0.415529,1,0
q_019,cw_s500_x254383.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254383.721_y3364877.517.png,254383.721025345556,3364877.516620819457,254133.721025345556,3364627.516620819457,254633.721025345556,3365127.516620819457,0.958971,71967.521,1,0.999787,0.000213,0.958767,1,0
q_019,cw_s500_x254758.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s500_x254758.721_y3364877.517.png,254758.721025345556,3364877.516620819457,254508.721025345556,3364627.516620819457,255008.721025345556,3365127.516620819457,0.428483,32156.231,0,0.999874,0.000126,0.428429,1,0
q_019,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_full_2026-04-21/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.909070,68222.599,1,0.999840,0.000160,0.908924,1,0
